position,track_name,title_author,danceability,energy,speechiness,valence,mode,acousticness,tempo,duration_ms,loudness,key,URL
6,Breaking Me,Topic,0.789,0.72,0.218,0.664,0,0.223,122.031,166794,-5.652,8,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
7,CASINO,Katja Krasavice,0.794,0.489,0.084,0.542,0,0.279,155.945,201548,-8.341,8,https://open.spotify.com/track/5rywC2PH49hTpJLXxwGlpE
8,GOODMORNINGTOKYO!,TOKYO’S REVENGE,0.907,0.539,0.36,0.664,1,0.0408,124.918,150115,-7.782,4,https://open.spotify.com/track/0Q2n5yzl2XRqYbV77tZNYp
9,Zeig dein Gesicht,Gewitter im Kopf,0.778,0.676,0.114,0.559,1,0.0345,103.023,188738,-7.487,11,https://open.spotify.com/track/2X0aRaRv0K5VKd1ktY2Z7j
10,Hardstyle Girl (Harris & Ford Remix),Hard But Crazy,0.458,0.94,0.299,0.671,1,0.097,149.527,165000,-2.546,1,https://open.spotify.com/track/4SNTRZEd437z47y4mL9vKi
11,Roses - Imanbek Remix,SAINt JHN,0.77,0.724,0.0495,0.898,1,0.0167,121.975,176840,-5.484,8,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
12,Vor der Tür,Gzuz,0.856,0.726,0.189,0.197,0,0.0158,100.953,171020,-6.263,4,https://open.spotify.com/track/2LgsKzO8lCeXk0TMd9veWW
13,Opaul,Freddie Dredd,0.815,0.884,0.213,0.638,1,0.00555,145.031,140488,-4.146,1,https://open.spotify.com/track/4areFtLMjGt4GmO4IAbGo0
14,Falling,Trevor Daniel,0.784,0.43,0.0364,0.236,0,0.123,127.087,159382,-8.756,10,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa
15,All I Want - From "High School Musical: The Musical: The Series",Olivia Rodrigo,0.376,0.43,0.0328,0.129,0,0.0902,77.599,177323,-6.585,0,https://open.spotify.com/track/4Yxc55NX3tAXC2mHRAhtcW
16,Blockparty,Symba,0.935,0.411,0.359,0.46,1,0.0799,120.024,139000,-12.283,6,https://open.spotify.com/track/1MkDGQvM8CRrMIcHxjTni5
17,Luft,Lucio101,0.58,0.799,0.398,0.791,0,0.403,69.401,99000,-6.318,10,https://open.spotify.com/track/6ruutN8MvN94yb5pNGIkwL
18,No Idea,Don Toliver,0.651,0.631,0.0896,0.35,0,0.519,127.994,154424,-5.717,6,https://open.spotify.com/track/3VyjsVV24RmBIbWJAeUJNu
19,Die Gang ist mein Team,Klaas,0.776,0.313,0.43,0.815,0,0.296,150.005,155142,-21.199,10,https://open.spotify.com/track/3QqIm5mpKvYMn4fJpAkObd
20,Say So,Doja Cat,0.787,0.673,0.158,0.786,0,0.256,110.962,237893,-4.577,11,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
21,Skifahren (feat. Joshi Mizu),The Cratez,0.719,0.705,0.252,0.435,0,0.223,133.927,162651,-6.891,5,https://open.spotify.com/track/1E1YyZjbteIz2XQyLvtRxD
22,Egal,Michael Wendler,0.77,0.915,0.162,0.375,1,0.000201,131.973,212627,-2.722,7,https://open.spotify.com/track/7rjW2CVIOmmQ7U5CGiZcnG
23,SUGAR,BROCKHAMPTON,0.453,0.538,0.0638,0.516,1,0.449,122.973,204533,-8.212,1,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA
24,Last Step,Ramon Tapia,0.828,0.793,0.0868,0.318,0,6.43e-05,128.01,456774,-6.7,6,https://open.spotify.com/track/2LJFyZegquP5reY4Qi0egR
25,Schmeckt (feat. LX),Hemso,0.667,0.661,0.254,0.101,1,0.0395,93.373,178027,-6.857,1,https://open.spotify.com/track/0FIcehhFxx18pBlc1wodFB
26,Eternal Youth,RŮDE,0.655,0.487,0.033,0.0454,1,0.0347,139.914,205766,-7.988,6,https://open.spotify.com/track/0ytvsZOerGzUWfHXVT2Sgy
27,Suicidal,YNW Melly,0.735,0.369,0.0688,0.235,0,0.334,140.004,222997,-9.682,9,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8
28,Capitaine,Milano,0.857,0.551,0.333,0.416,0,0.0392,101.982,147059,-8.795,1,https://open.spotify.com/track/1bt5YR5wXfqGTJFTCPeUDu
29,Elements,Joyhauser,0.671,0.936,0.0404,0.0679,1,0.00624,130.009,417231,-8.993,5,https://open.spotify.com/track/0C6aMqg0IlMqSNTxpmRbko
30,Alien,RIN,0.835,0.601,0.0562,0.853,1,0.298,137.998,208947,-6.411,6,https://open.spotify.com/track/2RaKlveGCllSaXloN8kmzV
31,Menage A Trois,LIZOT,0.672,0.896,0.0657,0.483,1,0.122,123.941,168508,-5.278,10,https://open.spotify.com/track/40vCMTDaDwwpf7DyBlmgEj
32,Roller,Apache 207,0.941,0.758,0.17,0.683,0,0.0256,128.017,157093,-6.47,10,https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M
33,Against The Rest,Twisted Harmonies,0.77,0.884,0.043,0.582,0,0.0983,123.913,165580,-3.079,6,https://open.spotify.com/track/6IPkf3kASYGkgeHuvxRMXO
34,stupid,Tate McRae,0.673,0.579,0.0392,0.262,0,0.0692,96.009,172916,-6.029,0,https://open.spotify.com/track/4k3uABcX9iaGlt5pRJhumi
35,Problems,DeathbyRomy,0.761,0.554,0.0432,0.381,1,0.226,145.015,188505,-4.583,0,https://open.spotify.com/track/5fgHQws1Cj6KDLQmlqM6lF
36,Ayy Macarena,Tyga,0.816,0.63,0.226,0.715,1,0.133,96.493,131607,-5.568,2,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX
37,Dosenbier,Stefan Rauch,0.674,0.935,0.0661,0.503,1,0.0326,134.069,183022,-4.885,0,https://open.spotify.com/track/02zpZDk6pHfNPLPMd3EJrp
38,Shababs botten,Pashanim,0.88,0.399,0.464,0.387,0,0.102,46.66,96031,-8.849,6,https://open.spotify.com/track/0H9WHopZ62JeDaGau7REMw
39,Close Your Eyes,Felix Jaehn,0.818,0.823,0.2,0.52,0,0.0663,128.136,160794,-3.563,11,https://open.spotify.com/track/7N06jo3EnV792VFaG8vuW6
40,Break My Stride,Matthew Wilder,0.917,0.588,0.0607,0.828,1,0.195,110.077,184480,-11.047,10,https://open.spotify.com/track/1mCsF9Tw4AkIZOjvZbZZdT
41,If the World Was Ending - feat. Julia Michaels,JP Saxe,0.464,0.473,0.129,0.604,1,0.866,75.801,208687,-10.086,1,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
42,Oblivion,Rufi-O,0.714,0.131,0.0556,0.685,1,0.975,113.032,152920,-21.958,5,https://open.spotify.com/track/2zhPy8zbBf53XgTtkEbnbO
43,Hawaii Toast Song - BRANDON Remix,Alexander Marcus,0.824,0.774,0.0782,0.875,1,0.00463,125.98,184946,-8.055,9,https://open.spotify.com/track/59fNJknOSNe25LSNepRDXj
44,CASINO ROYAL,Kianush,0.754,0.68,0.224,0.499,0,0.345,118.008,171356,-6.331,0,https://open.spotify.com/track/3Dkfcd3DbXGVmM05KCRuFA
45,Tusa,KAROL G,0.803,0.715,0.298,0.574,1,0.295,101.085,200960,-3.28,2,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
46,KEIN SCHLAF,Nimo,0.606,0.715,0.173,0.393,1,0.294,174.049,200493,-5.608,11,https://open.spotify.com/track/1B89LtaW92jj4AqT7OZ0Fj
47,I.m.d.g,KazOnDaBeat,0.929,0.564,0.329,0.491,0,0.044,96.024,158000,-8.32,7,https://open.spotify.com/track/2DX4Lj4wXV3VK1F8yl0x54
48,ROXANNE,Arizona Zervas,0.621,0.601,0.148,0.457,0,0.0522,116.735,163636,-5.616,6,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
49,Alone- Pt. II,Alan Walker,0.67,0.668,0.0422,0.608,0,0.536,88.033,179053,-4.306,3,https://open.spotify.com/track/0bMbDctzMmTyK2j74j3nF3
50,A Little Less Conversation (feat. The Great Escape),Nebbra,0.44,0.71,0.131,0.837,0,0.567,93.147,171474,-6.093,5,https://open.spotify.com/track/0OsylRd3BPdrqKcy06am1w
1,Toss a Coin to Your Witcher,Samuel Kim,0.466,0.48,0.0275,0.189,0,0.588,95.051,177249,-6.434,0,https://open.spotify.com/track/0NMzV2etWr2eBIbUDuKA5I
2,The Box,Roddy Ricch,0.896,0.586,0.0559,0.642,0,0.104,116.971,196653,-6.687,10,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
3,Kraazy,Likybo,0.689,0.701,0.237,0.37,0,0.314,94.982,151579,-9.477,6,https://open.spotify.com/track/3s2Qd1rsWqbvOoxpFTRp8D
4,Blinding Lights,The Weeknd,0.513,0.796,0.0629,0.345,1,0.00147,171.017,201573,-4.075,1,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD
5,Breaking Me,Topic,0.789,0.72,0.218,0.664,0,0.223,122.031,166794,-5.652,8,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
6,CASINO,Katja Krasavice,0.794,0.489,0.084,0.542,0,0.279,155.945,201548,-8.341,8,https://open.spotify.com/track/5rywC2PH49hTpJLXxwGlpE
7,GOODMORNINGTOKYO!,TOKYO’S REVENGE,0.907,0.539,0.36,0.664,1,0.0408,124.918,150115,-7.782,4,https://open.spotify.com/track/0Q2n5yzl2XRqYbV77tZNYp
8,Blockparty,Symba,0.935,0.411,0.359,0.46,1,0.0799,120.024,139000,-12.283,6,https://open.spotify.com/track/1MkDGQvM8CRrMIcHxjTni5
9,Opaul,Freddie Dredd,0.815,0.884,0.213,0.638,1,0.00555,145.031,140488,-4.146,1,https://open.spotify.com/track/4areFtLMjGt4GmO4IAbGo0
10,Hauseingang,Pashanim,0.549,0.396,0.437,0.284,0,0.168,79.559,141452,-8.435,8,https://open.spotify.com/track/1IikW5aCjY08gagX94j3fJ
11,Hardstyle Girl (Harris & Ford Remix),Hard But Crazy,0.458,0.94,0.299,0.671,1,0.097,149.527,165000,-2.546,1,https://open.spotify.com/track/4SNTRZEd437z47y4mL9vKi
12,Psycho!,MASN,0.868,0.365,0.0383,0.471,1,0.433,114.979,197217,-9.51,7,https://open.spotify.com/track/4sSu9BtWSCWRNjGD2AvqbG
13,Egal,Michael Wendler,0.77,0.915,0.162,0.375,1,0.000201,131.973,212627,-2.722,7,https://open.spotify.com/track/7rjW2CVIOmmQ7U5CGiZcnG
14,Not So Bad (feat. Emie),Yves V,0.74,0.674,0.0476,0.231,1,0.00903,126.017,153697,-4.374,11,https://open.spotify.com/track/1XFHbzTikXks9CsMq4v8Q3
15,Roses - Imanbek Remix,SAINt JHN,0.77,0.724,0.0495,0.898,1,0.0167,121.975,176840,-5.484,8,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
16,Falling,Trevor Daniel,0.784,0.43,0.0364,0.236,0,0.123,127.087,159382,-8.756,10,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa
17,Suicidal,YNW Melly,0.735,0.369,0.0688,0.235,0,0.334,140.004,222997,-9.682,9,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8
18,All I Want - From "High School Musical: The Musical: The Series",Olivia Rodrigo,0.376,0.43,0.0328,0.129,0,0.0902,77.599,177323,-6.585,0,https://open.spotify.com/track/4Yxc55NX3tAXC2mHRAhtcW
19,Last Step,Ramon Tapia,0.828,0.793,0.0868,0.318,0,6.43e-05,128.01,456774,-6.7,6,https://open.spotify.com/track/2LJFyZegquP5reY4Qi0egR
20,Eternal Youth,RŮDE,0.655,0.487,0.033,0.0454,1,0.0347,139.914,205766,-7.988,6,https://open.spotify.com/track/0ytvsZOerGzUWfHXVT2Sgy
21,Maschine,RAF Camora,0.814,0.794,0.0887,0.647,1,0.119,91.472,150388,-6.419,7,https://open.spotify.com/track/0C6NMPWYqsLIuuYSNP8KqE
22,Yummy,Justin Bieber,0.687,0.514,0.0897,0.494,0,0.366,145.921,210427,-6.612,9,https://open.spotify.com/track/41L3O37CECZt3N7ziG2z7l
23,Schmeckt (feat. LX),Hemso,0.667,0.661,0.254,0.101,1,0.0395,93.373,178027,-6.857,1,https://open.spotify.com/track/0FIcehhFxx18pBlc1wodFB
24,Break My Stride,Matthew Wilder,0.917,0.588,0.0607,0.828,1,0.195,110.077,184480,-11.047,10,https://open.spotify.com/track/1mCsF9Tw4AkIZOjvZbZZdT
25,SUGAR,BROCKHAMPTON,0.453,0.538,0.0638,0.516,1,0.449,122.973,204533,-8.212,1,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA
26,Capitaine,Milano,0.857,0.551,0.333,0.416,0,0.0392,101.982,147059,-8.795,1,https://open.spotify.com/track/1bt5YR5wXfqGTJFTCPeUDu
27,Menage A Trois,LIZOT,0.672,0.896,0.0657,0.483,1,0.122,123.941,168508,-5.278,10,https://open.spotify.com/track/40vCMTDaDwwpf7DyBlmgEj
28,Skifahren (feat. Joshi Mizu),The Cratez,0.719,0.705,0.252,0.435,0,0.223,133.927,162651,-6.891,5,https://open.spotify.com/track/1E1YyZjbteIz2XQyLvtRxD
29,Roller,Apache 207,0.941,0.758,0.17,0.683,0,0.0256,128.017,157093,-6.47,10,https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M
30,stupid,Tate McRae,0.673,0.579,0.0392,0.262,0,0.0692,96.009,172916,-6.029,0,https://open.spotify.com/track/4k3uABcX9iaGlt5pRJhumi
31,Zeig dein Gesicht,Gewitter im Kopf,0.778,0.676,0.114,0.559,1,0.0345,103.023,188738,-7.487,11,https://open.spotify.com/track/2X0aRaRv0K5VKd1ktY2Z7j
32,Say So,Doja Cat,0.787,0.673,0.158,0.786,0,0.256,110.962,237893,-4.577,11,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
33,Happiest Year,Jaymes Young,0.501,0.167,0.0484,0.356,1,0.885,112.275,228443,-14.061,1,https://open.spotify.com/track/5kcvBnt6DPX3AMEsCx1qDh
34,Shababs botten,Pashanim,0.88,0.399,0.464,0.387,0,0.102,46.66,96031,-8.849,6,https://open.spotify.com/track/0H9WHopZ62JeDaGau7REMw
35,Alone- Pt. II,Alan Walker,0.67,0.668,0.0422,0.608,0,0.536,88.033,179053,-4.306,3,https://open.spotify.com/track/0bMbDctzMmTyK2j74j3nF3
36,Luft,Lucio101,0.58,0.799,0.398,0.791,0,0.403,69.401,99000,-6.318,10,https://open.spotify.com/track/6ruutN8MvN94yb5pNGIkwL
37,Elements,Joyhauser,0.671,0.936,0.0404,0.0679,1,0.00624,130.009,417231,-8.993,5,https://open.spotify.com/track/0C6aMqg0IlMqSNTxpmRbko
38,Close Your Eyes,Felix Jaehn,0.818,0.823,0.2,0.52,0,0.0663,128.136,160794,-3.563,11,https://open.spotify.com/track/7N06jo3EnV792VFaG8vuW6
39,Dior,Pop Smoke,0.548,0.805,0.351,0.648,1,0.212,142.094,216387,-5.732,7,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
40,everything i wanted,Billie Eilish,0.704,0.225,0.0994,0.243,0,0.902,120.006,245426,-14.454,6,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
41,T-Shirt,KASIMIR1441,0.765,0.62,0.48,0.719,1,0.0906,89.688,108603,-13.747,10,https://open.spotify.com/track/2ysuyHrDnmlJexX7Mfh2J1
42,Alien,RIN,0.835,0.601,0.0562,0.853,1,0.298,137.998,208947,-6.411,6,https://open.spotify.com/track/2RaKlveGCllSaXloN8kmzV
43,Against The Rest,Twisted Harmonies,0.77,0.884,0.043,0.582,0,0.0983,123.913,165580,-3.079,6,https://open.spotify.com/track/6IPkf3kASYGkgeHuvxRMXO
44,Problems,DeathbyRomy,0.761,0.554,0.0432,0.381,1,0.226,145.015,188505,-4.583,0,https://open.spotify.com/track/5fgHQws1Cj6KDLQmlqM6lF
45,Dosenbier,Stefan Rauch,0.674,0.935,0.0661,0.503,1,0.0326,134.069,183022,-4.885,0,https://open.spotify.com/track/02zpZDk6pHfNPLPMd3EJrp
46,No Idea,Don Toliver,0.651,0.631,0.0896,0.35,0,0.519,127.994,154424,-5.717,6,https://open.spotify.com/track/3VyjsVV24RmBIbWJAeUJNu
47,Ayy Macarena,Tyga,0.816,0.63,0.226,0.715,1,0.133,96.493,131607,-5.568,2,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX
48,Sigues Con El,Dímelo Flow,0.883,0.668,0.113,0.676,1,0.11,87.972,226533,-2.957,9,https://open.spotify.com/track/7sQKy5vlPQllr0k9IjYJv3
49,ROXANNE,Arizona Zervas,0.621,0.601,0.148,0.457,0,0.0522,116.735,163636,-5.616,6,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
50,KEIN SCHLAF,Nimo,0.606,0.715,0.173,0.393,1,0.294,174.049,200493,-5.608,11,https://open.spotify.com/track/1B89LtaW92jj4AqT7OZ0Fj
1,The Box,Roddy Ricch,0.896,0.586,0.0559,0.642,0,0.104,116.971,196653,-6.687,10,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
2,Sandmann,le Shuuk,0.589,0.871,0.0814,0.248,1,0.0211,149.963,204800,-6.543,2,https://open.spotify.com/track/7AO4SbDUqGQ3vY6SQYEFRZ
3,Breaking Me,Topic,0.789,0.72,0.218,0.664,0,0.223,122.031,166794,-5.652,8,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
4,Blinding Lights,The Weeknd,0.513,0.796,0.0629,0.345,1,0.00147,171.017,201573,-4.075,1,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD
5,CASINO,Katja Krasavice,0.794,0.489,0.084,0.542,0,0.279,155.945,201548,-8.341,8,https://open.spotify.com/track/5rywC2PH49hTpJLXxwGlpE
6,Zirkus,badmómzjay,0.617,0.517,0.561,0.454,1,0.113,105.606,135237,-6.84,1,https://open.spotify.com/track/0Bb93NZgfJ8PfPH4xf2MBP
7,Psycho!,MASN,0.868,0.365,0.0383,0.471,1,0.433,114.979,197217,-9.51,7,https://open.spotify.com/track/4sSu9BtWSCWRNjGD2AvqbG
8,GOODMORNINGTOKYO!,TOKYO’S REVENGE,0.907,0.539,0.36,0.664,1,0.0408,124.918,150115,-7.782,4,https://open.spotify.com/track/0Q2n5yzl2XRqYbV77tZNYp
9,Opaul,Freddie Dredd,0.815,0.884,0.213,0.638,1,0.00555,145.031,140488,-4.146,1,https://open.spotify.com/track/4areFtLMjGt4GmO4IAbGo0
10,Blockparty,Symba,0.935,0.411,0.359,0.46,1,0.0799,120.024,139000,-12.283,6,https://open.spotify.com/track/1MkDGQvM8CRrMIcHxjTni5
11,You Broke My Heart Again,Teqkoi,0.451,0.143,0.235,0.233,1,0.956,149.509,103400,-15.685,3,https://open.spotify.com/track/3jZDWsoxRHzzp3DYV8qeXE
12,Egal,Michael Wendler,0.77,0.915,0.162,0.375,1,0.000201,131.973,212627,-2.722,7,https://open.spotify.com/track/7rjW2CVIOmmQ7U5CGiZcnG
13,Kraazy,Likybo,0.689,0.701,0.237,0.37,0,0.314,94.982,151579,-9.477,6,https://open.spotify.com/track/3s2Qd1rsWqbvOoxpFTRp8D
14,Benzo,Elias,0.708,0.734,0.388,0.275,0,0.0236,200.109,153930,-6.424,4,https://open.spotify.com/track/2eAtC4umRoDcvRcsyFzGL9
15,Life Is Good (feat. Drake),Future,0.676,0.609,0.481,0.508,0,0.0706,142.037,237735,-5.831,2,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc
16,Roses - Imanbek Remix,SAINt JHN,0.77,0.724,0.0495,0.898,1,0.0167,121.975,176840,-5.484,8,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
17,Eternal Youth,RŮDE,0.655,0.487,0.033,0.0454,1,0.0347,139.914,205766,-7.988,6,https://open.spotify.com/track/0ytvsZOerGzUWfHXVT2Sgy
18,Say So,Doja Cat,0.787,0.673,0.158,0.786,0,0.256,110.962,237893,-4.577,11,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
19,In Your Eyes (feat. Alida),Robin Schulz,0.57,0.672,0.0723,0.448,0,0.177,120.019,208222,-5.89,8,https://open.spotify.com/track/61ZM92T2zaXIVsqncThQzC
20,Mutter,Harris & Ford,0.513,0.87,0.0484,0.489,1,0.0151,155.027,163500,-6.57,9,https://open.spotify.com/track/3HHjFGHCT8sxM5i6oNcoFx
21,Lautlos,Morpheuz,0.696,0.422,0.217,0.17,0,0.72,133.702,173000,-7.484,5,https://open.spotify.com/track/2Y0jnnVN1KDg8On65Rw2Hk
22,Toss a Coin to Your Witcher,Samuel Kim,0.466,0.48,0.0275,0.189,0,0.588,95.051,177249,-6.434,0,https://open.spotify.com/track/0NMzV2etWr2eBIbUDuKA5I
23,Weightless Part 1,Marconi Union,0.0783,0.206,0.0337,0.0807,0,0.864,80.341,486840,-20.611,2,https://open.spotify.com/track/2UZZtkoLOg7IHxeTAdPFvd
24,Costa Rica,Bankrol Hayden,0.888,0.516,0.41,0.606,0,0.148,127.803,114865,-10.228,11,https://open.spotify.com/track/2iObjOsy2vpsariW4Y7hQg
25,T-Shirt,KASIMIR1441,0.765,0.62,0.48,0.719,1,0.0906,89.688,108603,-13.747,10,https://open.spotify.com/track/2ysuyHrDnmlJexX7Mfh2J1
26,Патамушка,Мэвл,0.902,0.853,0.131,0.882,1,0.0494,148.059,138838,-4.608,7,https://open.spotify.com/track/0rMQ6rYjBveWB14UWapbL5
27,Falling,Trevor Daniel,0.784,0.43,0.0364,0.236,0,0.123,127.087,159382,-8.756,10,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa
28,6AM.........,Dardan,0.731,0.518,0.0567,0.383,0,0.559,105.006,185802,-7.603,0,https://open.spotify.com/track/36J10AwMabBYxgNrV2S8gd
29,Not So Bad (feat. Emie),Yves V,0.74,0.674,0.0476,0.231,1,0.00903,126.017,153697,-4.374,11,https://open.spotify.com/track/1XFHbzTikXks9CsMq4v8Q3
30,Suicidal,YNW Melly,0.735,0.369,0.0688,0.235,0,0.334,140.004,222997,-9.682,9,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8
31,Happiest Year,Jaymes Young,0.501,0.167,0.0484,0.356,1,0.885,112.275,228443,-14.061,1,https://open.spotify.com/track/5kcvBnt6DPX3AMEsCx1qDh
32,Good News,Mac Miller,0.794,0.32,0.173,0.241,0,0.853,174.088,342040,-12.92,1,https://open.spotify.com/track/1DWZUa5Mzf2BwzpHtgbHPY
33,Ob du behindert bist,BRDigung,0.704,0.915,0.042,0.891,1,0.0285,133.999,200333,-2.283,2,https://open.spotify.com/track/4qLpFsi62Y9UVTEQUcdn20
34,Ich hol dich ab,Jamule,0.685,0.494,0.143,0.445,0,0.291,153.986,152927,-10.431,6,https://open.spotify.com/track/5NYzvVxuyXiHSqn7PojgKC
35,Hauseingang,Pashanim,0.549,0.396,0.437,0.284,0,0.168,79.559,141452,-8.435,8,https://open.spotify.com/track/1IikW5aCjY08gagX94j3fJ
36,Last Step,Ramon Tapia,0.828,0.793,0.0868,0.318,0,6.43e-05,128.01,456774,-6.7,6,https://open.spotify.com/track/2LJFyZegquP5reY4Qi0egR
37,Some Say - Felix Jaehn Remix,Nea,0.682,0.7,0.0397,0.637,1,0.406,120.03,186878,-5.591,6,https://open.spotify.com/track/7C1trmcQQ5n5RNy4l6ziCv
38,SUGAR,BROCKHAMPTON,0.453,0.538,0.0638,0.516,1,0.449,122.973,204533,-8.212,1,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA
39,In My Bed,Rotimi,0.637,0.501,0.187,0.431,0,0.229,103.993,185461,-6.148,0,https://open.spotify.com/track/6XM53PbvlzhuNtJZtpl7RP
40,You should be sad,Halsey,0.591,0.585,0.0277,0.324,1,0.143,110.94,205473,-6.35,2,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK
41,Further Up (Na- Na- Na- Na- Na),Static & Ben El,0.8,0.876,0.113,0.912,1,0.0148,100.025,151873,-0.882,6,https://open.spotify.com/track/1aW9qzUsXGbyhT3NPCWwdT
42,WINTER FLOWER(Feat.RM),Younha,0.564,0.796,0.0737,0.241,1,0.118,95.946,221133,-3.698,0,https://open.spotify.com/track/4Eefey3uN90Abhbr47zKmC
43,Yummy,Justin Bieber,0.687,0.514,0.0897,0.494,0,0.366,145.921,210427,-6.612,9,https://open.spotify.com/track/41L3O37CECZt3N7ziG2z7l
44,Roller,Apache 207,0.941,0.758,0.17,0.683,0,0.0256,128.017,157093,-6.47,10,https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M
45,Pinguine,Tom Beck,0.502,0.266,0.041,0.309,1,0.753,111.258,233611,-8.726,11,https://open.spotify.com/track/5IPn0CkBxo8WkLi9EhkOGb
46,Para- Money- E's,JIGGO,0.682,0.598,0.0712,0.36,0,0.333,77.516,161032,-5.863,6,https://open.spotify.com/track/1CbFX5cBnMVVwBBI4ssF2G
47,All I Want - From "High School Musical: The Musical: The Series",Olivia Rodrigo,0.376,0.43,0.0328,0.129,0,0.0902,77.599,177323,-6.585,0,https://open.spotify.com/track/4Yxc55NX3tAXC2mHRAhtcW
48,Menage A Trois,LIZOT,0.672,0.896,0.0657,0.483,1,0.122,123.941,168508,-5.278,10,https://open.spotify.com/track/40vCMTDaDwwpf7DyBlmgEj
49,Midnight (The Hanging Tree),HOSH,0.655,0.893,0.0428,0.538,1,0.00243,123.992,178823,-5.127,7,https://open.spotify.com/track/38MbUy2C0FLv6exayPlImu
50,Play With Fire,Nico Santos,0.689,0.851,0.104,0.496,0,0.351,82.937,214815,-3.356,5,https://open.spotify.com/track/240BX4w7PFkHptDrSVZgbA
1,My Truck,BRELAND,0.883,0.299,0.105,0.551,1,0.232,136.985,158329,-8.382,2,https://open.spotify.com/track/1mpD5ioZ9479I6CuKxn3K9
2,Psycho!,MASN,0.868,0.365,0.0383,0.471,1,0.433,114.979,197217,-9.51,7,https://open.spotify.com/track/4sSu9BtWSCWRNjGD2AvqbG
3,Sandmann,le Shuuk,0.589,0.871,0.0814,0.248,1,0.0211,149.963,204800,-6.543,2,https://open.spotify.com/track/7AO4SbDUqGQ3vY6SQYEFRZ
4,Egal,Michael Wendler,0.77,0.915,0.162,0.375,1,0.000201,131.973,212627,-2.722,7,https://open.spotify.com/track/7rjW2CVIOmmQ7U5CGiZcnG
5,The Box,Roddy Ricch,0.896,0.586,0.0559,0.642,0,0.104,116.971,196653,-6.687,10,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
6,You Broke My Heart Again,Teqkoi,0.451,0.143,0.235,0.233,1,0.956,149.509,103400,-15.685,3,https://open.spotify.com/track/3jZDWsoxRHzzp3DYV8qeXE
7,Blinding Lights,The Weeknd,0.513,0.796,0.0629,0.345,1,0.00147,171.017,201573,-4.075,1,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD
8,Kein Wort,Juju,0.746,0.592,0.0914,0.629,0,0.462,160.065,162094,-6.861,6,https://open.spotify.com/track/1hoLUVBx0ixX3kn0EX0P5n
9,death bed (coffee for your head) (feat. beabadoobee),Powfu,0.726,0.431,0.135,0.348,0,0.731,144.026,173333,-8.765,8,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
10,Breaking Me,Topic,0.789,0.72,0.218,0.664,0,0.223,122.031,166794,-5.652,8,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
11,Blockparty,Symba,0.935,0.411,0.359,0.46,1,0.0799,120.024,139000,-12.283,6,https://open.spotify.com/track/1MkDGQvM8CRrMIcHxjTni5
12,Godzilla (feat. Juice WRLD),Eminem,0.808,0.745,0.342,0.829,0,0.145,165.995,210800,-5.26,10,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
